sep=,
"name","ranking","constituency","party","score","won","lost","image","area_gss_code","area_id","area_mapit_name","country","population_total","population_male","population_female","deaths_num_total","deaths_num_male","deaths_num_female","deaths_num_infant","deaths_num_neonatal","deaths_num_perinatal","deaths_rate_crude","deaths_rate_agestd_total","deaths_rate_agestd_male","deaths_rate_agestd_female","deaths_rate_infant","deaths_rate_neonatal","deaths_rate_perinatal","match_type","matched_by"
"Jessica Morden","488","Newport East","Labour","1082","35382","29116","http://sexymp.co.uk/mp/431.jpg","W07000055","66094","Newport East","Wales","91500","45000","46500","880","436","444","4","2","6","9.6","484.5","578.1","407.8","5.1","0","7.6","covered_by","W06000021"
"Elfyn Llwyd","489","Dwyfor Meirionnydd","Plaid Cymru","1563","2196","3591","http://sexymp.co.uk/mp/370.jpg","W07000061","66096","Dwyfor Meirionnydd","Wales","121500","59700","61800","1173","593","580","6","4","16","9.7","485.1","615.8","378.9","4.5","3","12","covered_by","W06000002"
"Joe Benton","490","Bootle","Labour","1486","2347","3534","http://sexymp.co.uk/mp/42.jpg","E14000581","65821","Bootle","England","274000","131300","142700","3018","1489","1529","9","7","13","11","550.3","689.6","441.1","3.2","2.5","4.6","covered_by","E08000014"
"Gary Streeter","491","South West Devon","Conservative","1454","2191","3222","http://sexymp.co.uk/mp/566.jpg","E14000950","65775","South West Devon","England","83600","40500","43100","873","404","469","1","1","0","10.4","427.7","498","367.3","0","0","0","covered_by","E07000044"
"Gisela Stuart","492","Birmingham, Edgbaston","Labour","1381","23487","31558","http://sexymp.co.uk/mp/569.jpg","E14000560","65931","Birmingham, Edgbaston","England","1074300","528800","545400","7985","3926","4059","143","107","193","7.4","579.2","694.3","480.8","8.2","6.1","11","covered_by","E08000025"
"Ann Coffey","493","Stockport","Labour","1408","22512","31365","http://sexymp.co.uk/mp/119.jpg","E14000969","65606","Stockport","England","283300","138400","144800","2523","1198","1325","22","13","31","8.9","502.7","589.2","426.3","6.5","3.9","9.2","covered_by","E08000007"
"Karen Buck","494","Westminster North","Labour","1423","21964","31354","http://sexymp.co.uk/mp/82.jpg","E14001036","65851","Westminster North","England","219600","112000","107600","1083","560","523","11","7","16","4.9","442.6","514.6","375.5","3.6","2.3","5.2","covered_by","E09000033"
"Jim Hood","495","Lanark and Hamilton East","Labour","1476","2262","3455","http://sexymp.co.uk/mp/295.jpg","S14000042","14438","Lanark and Hamilton East","Scotland","312700","149900","162800","3214","1511","1703","12","11","24","10.3","651.6","767.1","559.8","3.4","3.1","6.8","covered_by","S12000029"
"Lee Scott","496","Ilford North","Conservative","1442","2090","3077","http://sexymp.co.uk/mp/527.jpg","E14000759","65630","Ilford North","England","281400","139500","141900","1733","835","898","15","7","40","6.2","474.7","563.2","406.7","3.3","1.5","8.6","covered_by","E09000026"
"Angie Bray","497","Ealing Central and Acton","Conservative","1449","22036","32686","http://sexymp.co.uk/mp/67.jpg","E14000674","65755","Ealing Central and Acton","England","339300","169800","169500","1866","970","896","24","18","56","5.5","499","605.3","404.4","4.1","3.1","9.6","covered_by","E09000009"
"Cathy Jamieson","498","Kilmarnock and Loudoun","Labour Co-operative","1340","24767","32222","http://sexymp.co.uk/mp/316.jpg","S14000040","14436","Kilmarnock and Loudoun","Scotland","120200","58200","62000","1319","634","685","7","5","6","11","675.6","793.8","580.8","5.1","3.7","4.4","covered_by","S12000008"
"Stephen Timms","499","East Ham","Labour","1645","2085","3806","http://sexymp.co.uk/mp/585.jpg","E14000679","65573","East Ham","England","310500","162000","148400","1231","646","585","26","17","47","4","555.8","659.7","463.5","4.1","2.7","7.4","covered_by","E09000025"
"Tom Clarke","500","Coatbridge, Chryston and Bellshill","Labour","1495","2390","3760","http://sexymp.co.uk/mp/114.jpg","S14000011","14408","Coatbridge, Chryston and Bellshill","Scotland","326700","157300","169400","3381","1606","1775","18","13","27","10.3","742.2","875.1","633.7","4.5","3.3","6.7","covered_by","S12000044"
"Pauline Latham","501","Mid Derbyshire","Conservative","1386","23275","32258","http://sexymp.co.uk/mp/349.jpg","E14000814","66007","Mid Derbyshire","England","313575","154350","159250","2895","1421.5","1473.5","12.5","9","19.75","9","518.8","622.7","432.2","3.45","2.175","4.625","overlapped_by (calculated average)","E06000015,E10000007,E07000032,E07000036"
"Gerry Sutcliffe","502","Bradford South","Labour","1445","2280","3392","http://sexymp.co.uk/mp/573.jpg","E14000588","65995","Bradford South","England","523100","257399","265700","4222","2026","2196","56","37","86","8.1","597.5","704.7","513.1","6.7","4.5","10.3","covered_by","E08000032"
"Andrew Tyrie","503","Chichester","Conservative","1422","2131","3084","http://sexymp.co.uk/mp/595.jpg","E14000633","65558","Chichester","England","114000","54500","59500","1366","599","767","5","3","0","12","473.1","534.6","419.5","4.4","2.6","0","covered_by","E07000225"
"William McCrea","504","South Antrim","Democratic Unionist","1437","2282","3376","http://sexymp.co.uk/mp/398.jpg","N06000014","66137","South Antrim","Northern Ireland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no match (no polygons)",""
"Pat Glass","505","North West Durham","Labour","1318","24148","30828","http://sexymp.co.uk/mp/227.jpg","E14000856","65859","North West Durham","England","513000","251200","261800","5202","2462","2740","23","16","49","10.1","599.1","684.3","525.2","3.9","2.7","8.4","covered_by","E06000047"
"David Crausby","506","Bolton North East","Labour","1458","2243","3414","http://sexymp.co.uk/mp/129.jpg","E14000578","65646","Bolton North East","England","277300","137000","140300","2498","1207","1291","20","13","42","9","605.8","704.9","518.3","5.2","3.4","10.8","covered_by","E08000001"
"Mike Hancock","507","Portsmouth South","Liberal Democrat","1459","2260","3448","http://sexymp.co.uk/mp/260.jpg","E14000884","66014","Portsmouth South","England","205400","103900","101600","1706","839","867","4","3","13","8.3","601","729.6","495.5","1.5","1.1","4.8","covered_by","E06000044"
"Dan Rogerson","508","North Cornwall","Liberal Democrat","1516","2126","3452","http://sexymp.co.uk/mp/513.jpg","E14000837","65602","North Cornwall","England","536000","259600","276400","5663","2764","2899","33","22","39","10.6","502.9","606.2","416.9","5.7","3.8","6.7","covered_by","E06000052"
"Th!!r!!se Coffey","509","Suffolk Coastal","Conservative","1414","22717","33003","http://sexymp.co.uk/mp/120.jpg","E14000981","65607","Suffolk Coastal","England","730100","360900","369200","6880","3337","3543","35","21","54","9.4","465.2","547.2","395.1","4.2","2.5","6.4","covered_by","E10000029"
"Diane Abbott","510","Hackney North and Stoke Newington","Labour","1353","23824","32162","http://sexymp.co.uk/mp/2.jpg","E14000720","65550","Hackney North and Stoke Newington","England","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no match",""
"Gerald Howarth","511","Aldershot","Conservative","1480","2051","3230","http://sexymp.co.uk/mp/301.jpg","E14000530","65730","Aldershot","England","1322100","647500","674600","11397","5389","6008","50","30","81","8.6","454.5","524.8","396.7","3.3","2","5.3","covered_by","E10000014"
"Tessa Jowell","512","Dulwich and West Norwood","Labour","1413","22619","32960","http://sexymp.co.uk/mp/331.jpg","E14000673","65808","Dulwich and West Norwood","England","296600","147400","149200","1347.5","733","614.5","28","21","48.5","4.55","553.75","696.6","434.95000000000005","5.7","4.25","9.8","overlapped_by (calculated average)","E09000022,E09000028"
"Peter Tapsel","513","Louth and Horncastle","Conservative","1485","2094","3313","http://sexymp.co.uk/mp/580.jpg","E14000798","65987","Louth and Horncastle","England","136700","66600","70100","1790","888","902","10","6","9","13.1","577.7","660.3","505","7.7","4.6","6.9","covered_by","E07000137"
"Harriet Harman","514","Camberwell and Peckham","Labour","1177","27849","29214","http://sexymp.co.uk/mp/263.jpg","E14000615","65913","Camberwell and Peckham","England","288700","143000","145700","1340","700","640","25","22","51","4.6","560.1","686.2","458.3","4.9","4.3","10","covered_by","E09000028"
"John Thurso","515","Caithness, Sutherland and Easter Ross","Liberal Democrat","1445","2359","3590","http://sexymp.co.uk/mp/584.jpg","S14000009","14406","Caithness, Sutherland and Easter Ross","Scotland","5254800","2548200","2706600","53661","25913","27748","238","159","409","10.2","640.9","765.8","539.9","4.1","2.7","6.9","covered_by","S15000001"
"David Heath","516","Somerton and Frome","Liberal Democrat","1491","2270","3669","http://sexymp.co.uk/mp/275.jpg","E14000932","65812","Somerton and Frome","England","531600","259300","272200","5366","2519","2847","23","19","43","10.1","467","550.3","396.1","4","3.3","7.4","covered_by","E10000027"
"Paul Goggins","517","Wythenshawe and Sale East","Labour","1407","2242","3298","http://sexymp.co.uk/mp/231.jpg","E14001059","65669","Wythenshawe and Sale East","England","365000","182150","182850","2667","1337.5","1329.5","28","20","47.5","7.5","618.75","736.9","520.25","4.45","3.1500000000000004","7.5","overlapped_by (calculated average)","E08000003,E08000009"
"Jon Trickett","518","Hemsworth","Labour","1370","2336","3319","http://sexymp.co.uk/mp/589.jpg","E14000740","66018","Hemsworth","England","326400","160200","166300","3136","1505","1631","29","19","42","9.6","599.1","704.5","507.4","7.1","4.6","10.1","covered_by","E08000036"
"Angela Smith","519","Penistone and Stocksbridge","Labour","1427","21106","32270","http://sexymp.co.uk/mp/547.jpg","E14000876","66002","Penistone and Stocksbridge","England","5288200","2602000","2686200","48527","23466","25061","327","228","538","9.2","566.2","670","480.6","4.9","3.4","8.1","covered_by","E15000003"
"Richard Shepherd","520","Aldridge-Brownhills","Conservative","1492","2071","3425","http://sexymp.co.uk/mp/536.jpg","E14000531","65773","Aldridge-Brownhills","England","269500","132400","137100","2426","1206","1220","36","26","41","9","571.7","691.3","467.2","9.6","6.9","10.9","covered_by","E08000030"
"Oliver Colville","521","Plymouth, Sutton and Devonport","Conservative","1431","2127","3317","http://sexymp.co.uk/mp/122.jpg","E14000880","65737","Plymouth, Sutton and Devonport","England","256600","127200","129400","2236","1096","1140","18","14","40","8.7","548.6","658.7","453.3","5.5","4.3","12.1","covered_by","E06000026"
"Patrick McClaughlin","522","Derbyshire Dales","Conservative","1436","2065","3253","http://sexymp.co.uk/mp/410.jpg","E14000664","65799","Derbyshire Dales","England","770700","379100","391600","7437","3643","3794","25","17","39","9.6","529.2","633.9","442.8","2.9","2","4.6","covered_by","E10000007"
"Bill Esterson","523","Sefton Central","Labour","1540","2129","3757","http://sexymp.co.uk/mp/188.jpg","E14000916","65706","Sefton Central","England","274000","131300","142700","3018","1489","1529","9","7","13","11","550.3","689.6","441.1","3.2","2.5","4.6","covered_by","E08000014"
"Chi Onwurah","524","Newcastle upon Tyne Central","Labour","1363","22032","31926","http://sexymp.co.uk/mp/463.jpg","E14000831","66055","Newcastle upon Tyne Central","England","279100","139900","139200","2380","1154","1226","9","7","32","8.5","609.2","729.4","511.3","2.6","2.1","9.3","covered_by","E08000021"
"Nick Raynsford","525","Greenwich and Woolwich","Labour","1528","2064","3601","http://sexymp.co.uk/mp/494.jpg","E14000718","65837","Greenwich and Woolwich","England","255500","126900","128600","1543","778","765","14","12","40","6","553","689.1","449.6","3.1","2.6","8.7","covered_by","E09000011"
"Martin Caton","526","Gower","Labour","1548","1993","3558","http://sexymp.co.uk/mp/106.jpg","W07000046","66083","Gower","Wales","189300","93200","96100","2007.5","1000","1007.5","9.5","6.5","16.5","10.75","616.85","749.5","510.05","4.3","3","7.6","overlapped_by (calculated average)","W06000011,W06000012"
"Jim Sheridan","527","Paisley and Renfrewshire North","Labour","1376","2382","3513","http://sexymp.co.uk/mp/537.jpg","S14000052","14449","Paisley and Renfrewshire North","Scotland","170700","81800","88800","1838","916","922","6","5","19","10.8","686.2","841.9","565.3","3.3","2.7","10.3","covered_by","S12000038"
"Mike Weir","528","Angus","Scottish National Party","1446","2173","3480","http://sexymp.co.uk/mp/615.jpg","S14000004","14401","Angus","Scotland","110600","53700","56900","1222","571","651","6","3","10","11","579.8","656.8","515.6","5.2","2.6","8.6","covered_by","S12000041"
"Joan Walley","529","Stoke-on-Trent North","Labour","1375","21545","31947","http://sexymp.co.uk/mp/607.jpg","E14000973","65783","Stoke-on-Trent North","England","407366.6666666667","201833.33333333334","205500","3701.6666666666665","1782","1919.6666666666667","28.666666666666668","21","39.666666666666664","9.3","562.0666666666666","652.6666666666666","490.1666666666667","6.6000000000000005","4.733333333333333","8.433333333333334","overlapped_by (calculated average)","E06000021,E10000028,E07000195"
"Dave Watts","530","St Helens North","Labour","1405","2277","3502","http://sexymp.co.uk/mp/612.jpg","E14000962","66073","St Helens North","England","175400","86200","89200","1681","786","895","7","5","13","9.6","576.1","656.1","508","3.4","2.4","6.2","covered_by","E08000013"
"Adrian Sanders","531","Torbay","Liberal Democrat","1424","2123","3343","http://sexymp.co.uk/mp/524.jpg","E14000999","65692","Torbay","England","131200","63200","68000","1672","728","944","6","5","10","12.7","538.4","601.8","480.4","4","3.3","6.6","covered_by","E06000027"
"Ann Clwyd","532","Cynon Valley","Labour","1329","22430","31526","http://sexymp.co.uk/mp/117.jpg","W07000070","66105","Cynon Valley","Wales","187150","91500","95650","2026","1001","1025","8.5","5.5","13","10.95","653","787.6","542.4","3.75","2.55","6.05","overlapped_by (calculated average)","W06000012,W06000016"
"Andrew Love","533","Edmonton","Labour Co-operative","1450","2124","3452","http://sexymp.co.uk/mp/375.jpg","E14000687","65570","Edmonton","England","313900","151500","162400","1846","921","925","21","10","41","5.9","455.5","568.5","370.2","4.3","2","8.3","covered_by","E09000010"
"Pat McFadden","534","Wolverhampton South East","Labour","1440","2192","3525","http://sexymp.co.uk/mp/402.jpg","E14001050","65593","Wolverhampton South East","England","281600","138800","142800","2634","1307","1327","18.5","12","26","9.350000000000001","561.55","679.5","460.8","5.05","3.3","7","overlapped_by (calculated average)","E08000027,E08000031"
"Ann McKechin","535","Glasgow North","Labour","1342","21987","31506","http://sexymp.co.uk/mp/408.jpg","S14000031","14427","Glasgow North","Scotland","598800","290600","308300","6403","3201","3202","45","33","71","10.7","840.5","1080.6","661.7","5.9","4.3","9.2","covered_by","S12000046"
"Richard Harrington","536","Watford","Conservative","1442","2060","3330","http://sexymp.co.uk/mp/265.jpg","E14001021","65626","Watford","England","1119800","549000","570800","8708","4199","4509","53","44","107","7.8","474.1","564.5","401","3.5","2.9","7.1","covered_by","E10000015"
"Ian Davidson","537","Glasgow South West","Labour Co-operative","1441","2171","3522","http://sexymp.co.uk/mp/145.jpg","S14000035","14431","Glasgow South West","Scotland","598800","290600","308300","6403","3201","3202","45","33","71","10.7","840.5","1080.6","661.7","5.9","4.3","9.2","covered_by","S12000046"
"Marsha Singh","538","Bradford West","Labour","1519","2098","3733","http://sexymp.co.uk/mp/542.jpg","E14000589","66036","Bradford West","England","523100","257399","265700","4222","2026","2196","56","37","86","8.1","597.5","704.7","513.1","6.7","4.5","10.3","covered_by","E08000032"
"Michael Fabricant","539","Lichfield","Conservative","1410","2049","3253","http://sexymp.co.uk/mp/195.jpg","E14000791","66046","Lichfield","England","849500","420400","429100","7591","3625","3966","46","33","73","8.9","510.2","589.8","445.6","5.1","3.7","8.1","covered_by","E10000028"
"Madeleine Moon","540","Bridgend","Labour","1357","21444","31965","http://sexymp.co.uk/mp/428.jpg","W07000073","66095","Bridgend","Wales","135333.33333333334","66333.33333333333","68966.66666666667","1385","673.6666666666666","711.3333333333334","5.666666666666667","4","8.666666666666666","10.166666666666666","587.0333333333334","697.3666666666667","499","3.4999999999999996","2.5","5.5","overlapped_by (calculated average)","W06000012,W06000013,W06000014"
"Linda Riordin","541","Halifax","Labour Co-operative","1299","22956","31722","http://sexymp.co.uk/mp/505.jpg","E14000723","65599","Halifax","England","204200","99800","104400","1850","908","942","16","10","22","9.1","584.3","718.4","475.6","6.2","3.9","8.5","covered_by","E08000033"
"Heather Wheeler","542","South Derbyshire","Conservative","1556","20043","37203","http://sexymp.co.uk/mp/617.jpg","E14000935","65762","South Derbyshire","England","94900","47100","47800","750","381","369","4","3","5","7.9","515.2","623.2","432.6","3.5","2.6","4.4","covered_by","E07000039"
"Gerald Kaufman","543","Manchester, Gorton","Labour","1382","2449","3778","http://sexymp.co.uk/mp/333.jpg","E14000808","65834","Manchester, Gorton","England","502900","253100","249800","3487","1809","1678","47","34","80","6.9","736.9","902.4","599.1","5.8","4.2","9.8","covered_by","E08000003"
"Shaun Woodward","544","St Helens South and Whiston","Labour","1411","2281","3638","http://sexymp.co.uk/mp/642.jpg","E14000963","65732","St Helens South and Whiston","England","160650","77750","82900","1518.5","728.5","790","7.5","4","10.5","9.45","600.8","706.9000000000001","513.65","3.75","1.95","5.1","overlapped_by (calculated average)","E08000011,E08000013"
"David Evennett","545","Bexleyheath and Crayford","Conservative","1447","1959","3263","http://sexymp.co.uk/mp/194.jpg","E14000558","65611","Bexleyheath and Crayford","England","232800","112100","120700","1847","895","952","9","4","13","7.9","481.9","588.8","398","2.8","1.3","4.1","covered_by","E09000004"
"Gordon Banks","546","Ochil and South Perthshire","Labour","1503","2054","3638","http://sexymp.co.uk/mp/28.jpg","S14000050","14447","Ochil and South Perthshire","Scotland","149500","73500","76000","1496","717","779","1","0","7","10","513.7","606.4","438.5","0","0","4.8","overlapped_by (calculated average)","S12000024"
"Naomi Long","547","Belfast East","Alliance","1384","21676","33822","http://sexymp.co.uk/mp/371.jpg","N06000001","66124","Belfast East","Northern Ireland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no match (no polygons)",""
"George Mudie","548","Leeds East","Labour","1407","2213","3542","http://sexymp.co.uk/mp/440.jpg","E14000778","65941","Leeds East","England","750700","368000","382700","6362","3065","3297","43","33","98","8.5","578.9","682.4","493.6","4.2","3.3","9.6","covered_by","E08000035"
"Nia Griffith","549","Llanelli","Labour","1415","2158","3510","http://sexymp.co.uk/mp/246.jpg","W07000045","66117","Llanelli","Wales","184000","89900","94100","2052","992","1060","1","1","7","11.2","549.6","651.7","466","0","0","3.6","covered_by","W06000010"
"Caroline Lucas","550","Brighton, Pavilion","Green Party","1295","24756","34733","http://sexymp.co.uk/mp/376.jpg","E14000598","65787","Brighton, Pavilion","England","273000","136200","136800","2081","978","1103","16","16","27","7.6","533.2","624","456.9","4.9","4.9","8.2","covered_by","E06000043"
"Frank Dobson","551","Holborn and St Pancras","Labour","1331","2452","3626","http://sexymp.co.uk/mp/157.jpg","E14000750","65824","Holborn and St Pancras","England","220100","108100","112000","1103","561","542","19","15","30","5","461","555.4","384.9","6.1","4.8","9.6","covered_by","E09000007"
"Eric Pickles","552","Brentwood and Ongar","Conservative","1431","2166","3618","http://sexymp.co.uk/mp/483.jpg","E14000594","65685","Brentwood and Ongar","England","1396600","681800","714800","12864","6082","6782","64","46","113","9.2","499","580.6","430.9","3.9","2.8","6.9","covered_by","E10000012"
"Meg Munn","553","Sheffield, Heeley","Labour Co-operative","1365","21133","32808","http://sexymp.co.uk/mp/443.jpg","E14000923","65549","Sheffield, Heeley","England","551800","272500","279200","4719","2288","2431","35","22","50","8.6","555.6","660.5","469","5.2","3.2","7.3","covered_by","E08000019"
"Richard Burden","554","Birmingham, Northfield","Labour","1454","2013","3462","http://sexymp.co.uk/mp/84.jpg","E14000565","65966","Birmingham, Northfield","England","1074300","528800","545400","7985","3926","4059","143","107","193","7.4","579.2","694.3","480.8","8.2","6.1","11","covered_by","E08000025"
"Paul Flynn","555","Newport West","Labour","1480","2125","3761","http://sexymp.co.uk/mp/205.jpg","W07000056","66099","Newport West","Wales","118500","57900","60600","1111","544.5","566.5","6","5","11.5","9.5","568.7","683.4000000000001","470.1","4.5","3.8","8.3","overlapped_by (calculated average)","W06000020,W06000022"
"Alan Haselhurst","556","Saffron Walden","Conservative","1461","1963","3407","http://sexymp.co.uk/mp/270.jpg","E14000910","65654","Saffron Walden","England","1396600","681800","714800","12864","6082","6782","64","46","113","9.2","499","580.6","430.9","3.9","2.8","6.9","covered_by","E10000012"
"Julian Lewis","557","New Forest East","Conservative","1371","2198","3454","http://sexymp.co.uk/mp/364.jpg","E14000827","65556","New Forest East","England","176800","84900","91900","1998","928","1070","7","1","8","11.3","424.5","493.8","366","4.4","0","5","covered_by","E07000091"
"Denis MackShane","558","Rotherham","Labour","1468","2176","3828","http://sexymp.co.uk/mp/382.jpg","E14000904","66029","Rotherham","England","257700","126500","131200","2509","1225","1284","13","11","19","9.7","587.1","695.4","502.8","4.3","3.6","6.2","covered_by","E08000018"
"Norman Lamb","559","North Norfolk","Liberal Democrat","1388","2097","3389","http://sexymp.co.uk/mp/345.jpg","E14000848","65872","North Norfolk","England","101700","49200","52400","1275","631","644","5","2","8","12.5","445.4","544.1","367","5.8","0","9.3","covered_by","E07000147"
"Jim Dobbin","560","Heywood and Middleton","Labour Co-operative","1477","2031","3678","http://sexymp.co.uk/mp/156.jpg","E14000747","65814","Heywood and Middleton","England","211900","103800","108100","1858","935","923","12","8","24","8.8","624.6","755.1","514.6","4","2.6","7.9","covered_by","E08000005"
"Nigel Mills","561","Amber Valley","Conservative","1448","1934","3403","http://sexymp.co.uk/mp/424.jpg","E14000533","65809","Amber Valley","England","122500","60300","62300","1196","604","592","5","4","6","9.8","530.5","653.2","430","3.9","3.1","4.7","covered_by","E07000032"
"Shailesh Vara","562","North West Cambridgeshire","Conservative","1493","1847","3438","http://sexymp.co.uk/mp/599.jpg","E14000855","65565","North West Cambridgeshire","England","325600","162233.33333333334","163400","2380","1184.6666666666667","1195.3333333333333","15","10","26","7.266666666666667","480","582.5333333333333","398.3","3.6333333333333333","2.4","6.133333333333333","overlapped_by (calculated average)","E06000031,E10000003,E07000011"
"Ian Mearns","563","Gateshead","Labour","1505","1915","3622","http://sexymp.co.uk/mp/415.jpg","E14000709","65870","Gateshead","England","200300","98000","102300","2100","1050","1050","13","9","25","10.5","630.9","751.8","525.2","5.5","3.8","10.5","covered_by","E08000037"
"Malcom Rifkind","564","Kensington","Conservative","1412","1912","3279","http://sexymp.co.uk/mp/504.jpg","E14000768","65939","Kensington","England","158300","78100","80200","814","407","407","9","7","21","5.1","423.6","496","358.5","4.1","3.2","9.5","covered_by","E09000020"
"George Howarth","565","Knowsley","Labour","1456","2305","4204","http://sexymp.co.uk/mp/300.jpg","E14000775","65869","Knowsley","England","145900","69300","76600","1356","671","685","8","3","8","9.3","625.5","757.7","519.3","4.1","1.5","4","covered_by","E08000011"
"Keith Vaz","566","Leicester East","Labour","1365","2443","4016","http://sexymp.co.uk/mp/600.jpg","E14000782","65807","Leicester East","England","329600","163100","166600","2330","1185","1145","40","28","0","7.1","595.4","725.4","486.7","7.5","5.3","0","covered_by","E06000016"
"Chris Ruane","567","Vale of Clwyd","Labour","1428","2014","3590","http://sexymp.co.uk/mp/518.jpg","W07000060","66116","Vale of Clwyd","Wales","93900","46100","47800","1072","510","562","3","2","7","11.4","571.5","642.6","514.4","2.7","0","6.3","covered_by","W06000004"
"Stephen Pound","568","Ealing North","Labour","1434","2066","3726","http://sexymp.co.uk/mp/486.jpg","E14000675","65701","Ealing North","England","339300","169800","169500","1866","970","896","24","18","56","5.5","499","605.3","404.4","4.1","3.1","9.6","covered_by","E09000009"
"Brian Binley","569","Northampton South","Conservative","1398","1992","3459","http://sexymp.co.uk/mp/50.jpg","E14000862","65910","Northampton South","England","212500","104500","108000","1714","813","901","23","17","31","8.1","593.2","679.3","516.6","7","5.1","9.3","covered_by","E07000154"
"Frank Roy","570","Motherwell and Wishaw","Labour","1389","2106","3615","http://sexymp.co.uk/mp/516.jpg","S14000047","14443","Motherwell and Wishaw","Scotland","326700","157300","169400","3381","1606","1775","18","13","27","10.3","742.2","875.1","633.7","4.5","3.3","6.7","covered_by","S12000044"
"Richard Ottaway","571","Croydon South","Conservative","1533","1791","3592","http://sexymp.co.uk/mp/467.jpg","E14000656","65923","Croydon South","England","364800","176900","187900","2365","1145","1220","23","13","43","6.5","513","606.6","435.6","4","2.3","7.5","covered_by","E09000008"
"Mark Lazarowicz","572","Edinburgh North and Leith","Labour Co-operative","1524","1929","3846","http://sexymp.co.uk/mp/352.jpg","S14000023","14420","Edinburgh North and Leith","Scotland","495400","239700","255600","4232","2013","2219","22","15","35","8.5","590.1","712.9","492.2","4","2.7","6.3","covered_by","S12000036"
"Helen Goodman","573","Bishop Auckland","Labour","1373","19950","33972","http://sexymp.co.uk/mp/233.jpg","E14000569","65820","Bishop Auckland","England","513000","251200","261800","5202","2462","2740","23","16","49","10.1","599.1","684.3","525.2","3.9","2.7","8.4","covered_by","E06000047"
"Alan Meale","574","Mansfield","Labour","1492","1892","3664","http://sexymp.co.uk/mp/414.jpg","E14000810","65647","Mansfield","England","104600","51300","53200","991","485","506","6","3","5","9.5","563.3","669","473.5","4.3","2.2","3.6","covered_by","E07000174"
"Conor Murphy","575","Newry and Armagh","Sinn Fein","1514","1944","3854","http://sexymp.co.uk/mp/445.jpg","N06000011","66134","Newry and Armagh","Northern Ireland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no match (no polygons)",""
"Michael Meacher","576","Oldham West and Royton","Labour","1436","2069","3795","http://sexymp.co.uk/mp/413.jpg","E14000871","66022","Oldham West and Royton","England","225200","110300","114800","2004","969","1035","22","19","29","8.9","631.5","751.1","529.7","6.7","5.8","8.8","covered_by","E08000004"
"David Tredinnick","577","Bosworth","Conservative","1359","2005","3369","http://sexymp.co.uk/mp/588.jpg","E14000583","66071","Bosworth","England","105300","51800","53500","877","446","431","2","2","6","8.3","457.1","558","379.3","0","0","4.9","covered_by","E07000132"
"Liam Byrne","578","Birmingham, Hodge Hill","Labour","1453","2080","3883","http://sexymp.co.uk/mp/94.jpg","E14000563","66072","Birmingham, Hodge Hill","England","1074300","528800","545400","7985","3926","4059","143","107","193","7.4","579.2","694.3","480.8","8.2","6.1","11","covered_by","E08000025"
"Tony Cunningham","579","Workington","Labour","1437","2006","3693","http://sexymp.co.uk/mp/138.jpg","E14001053","65625","Workington","England","96400","47400","49000","1145","526","619","3","2","7","11.9","599.5","675.6","535.5","3.2","0","7.4","covered_by","E07000026"
"Jim Dowd","580","Lewisham West and Penge","Labour","1411","1985","3560","http://sexymp.co.uk/mp/166.jpg","E14000788","65616","Lewisham West and Penge","England","293750","142400","151350","2068.5","963.5","1105","15","10","38","6.949999999999999","517.15","608.85","441.2","3.2","2.15","8.15","overlapped_by (calculated average)","E09000023,E09000006"
"Julie Hilling","581","Bolton West","Labour","1380","19699","34165","http://sexymp.co.uk/mp/286.jpg","E14000580","65738","Bolton West","England","297700","147550","150200","2706.5","1297.5","1409","16.5","10.5","36","9.1","614.9","705.05","535.0999999999999","4.25","2.7","9.15","overlapped_by (calculated average)","E08000001,E08000010"
"Stuart Bell","582","Middlesbrough","Labour","1488","1710","3359","http://sexymp.co.uk/mp/39.jpg","E14000819","65998","Middlesbrough","England","138400","67700","70700","1356","673","683","9","4","19","9.8","682.2","816.6","570.6","4.5","2","9.4","covered_by","E06000002"
"Patrick Mercer","583","Newark","Conservative","1410","1926","3486","http://sexymp.co.uk/mp/417.jpg","E14000829","65696","Newark","England","786800","387200","399600","7333","3540","3793","33","24","64","9.3","525.1","611.2","451.9","3.7","2.7","7.1","covered_by","E10000024"
"Alan Whitehead","584","Southampton, Test","Labour","1508","1886","3776","http://sexymp.co.uk/mp/620.jpg","E14000956","65580","Southampton, Test","England","235900","119200","116700","1750","843","907","14","6","29","7.4","551.9","657.9","458.1","3.9","1.7","8.1","covered_by","E06000045"
"Vernon Coaker","585","Gedling","Labour","1312","2205","3583","http://sexymp.co.uk/mp/118.jpg","E14000710","65551","Gedling","England","113700","55500","58300","1016","485","531","4","2","6","8.9","485.6","556.4","425.6","3.3","0","4.9","covered_by","E07000173"
"Stephem Hammond","586","Wimbledon","Conservative","1374","1942","3391","http://sexymp.co.uk/mp/258.jpg","E14001040","65827","Wimbledon","England","200500","99000","101500","1171","566","605","15","9","26","5.8","480.8","572.2","407.3","4.2","2.5","7.3","covered_by","E09000024"
