sep=,
"name","ranking","constituency","party","score","won","lost","image","area_gss_code","area_id","area_mapit_name","country","life_exp_birth_male_years","life_exp_birth_male_rank","life_exp_birth_female_years","life_exp_birth_female_rank","life_exp_65_male_years","life_exp_65_male_rank","life_exp_65_female_years","life_exp_65_female_rank","match_type","matched_by"
"Jim Hood","478","Lanark and Hamilton East","Labour","1515","2330","3506","http://sexymp.co.uk/mp/295.jpg","S14000042","14438","Lanark and Hamilton East","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"Si!!n James","479","Swansea East","Labour","1340","25596","31086","http://sexymp.co.uk/mp/315.jpg","W07000048","66091","Swansea East","Wales","77.6","300","82.2","262","17.9","273","20.7","249","covered_by","W06000011"
"Lee Scott","480","Ilford North","Conservative","1488","2142","3128","http://sexymp.co.uk/mp/527.jpg","E14000759","65630","Ilford North","England","80.3","107","84","97","19.2","113","21.7","109","covered_by","E09000026"
"John Thurso","481","Caithness, Sutherland and Easter Ross","Liberal Democrat","1518","2409","3641","http://sexymp.co.uk/mp/584.jpg","S14000009","14406","Caithness, Sutherland and Easter Ross","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"Andrew Tyrie","482","Chichester","Conservative","1468","2181","3130","http://sexymp.co.uk/mp/595.jpg","E14000633","65558","Chichester","England","81","50","84.6","39","19.7","47","22.4","39","covered_by","E07000225"
"Gregory Barker","483","Bexhill and Battle","Conservative","1464","2188","3137","http://sexymp.co.uk/mp/30.jpg","E14000557","65845","Bexhill and Battle","England","80.55","91","84.05000000000001","96.5","19.450000000000003","80","21.95","81","overlapped_by (calculated average)","E07000064,E07000065"
"George Mudie","484","Leeds East","Labour","1551","2281","3595","http://sexymp.co.uk/mp/440.jpg","E14000778","65941","Leeds East","England","78","272","82.1","272","17.7","292","20.3","291","covered_by","E08000035"
"Gerry Sutcliffe","485","Bradford South","Labour","1495","2328","3453","http://sexymp.co.uk/mp/573.jpg","E14000588","65995","Bradford South","England","77.5","310","81.5","310","17.6","301","20.2","303","covered_by","E08000032"
"Mary Creagh","486","Wakefield","Labour","1221","28571","29628","http://sexymp.co.uk/mp/130.jpg","E14001009","65733","Wakefield","England","77.8","291","81.3","317","17.6","303","19.9","316","covered_by","E08000036"
"Pat Glass","487","North West Durham","Labour","1358","24652","31360","http://sexymp.co.uk/mp/227.jpg","E14000856","65859","North West Durham","England","77.9","280","81.5","306","17.7","289","19.9","318","covered_by","E06000047"
"Ed Balls","488","Morley and Outwood","Labour Co-operative","1426","2698","3762","http://sexymp.co.uk/mp/27.jpg","E14000826","65735","Morley and Outwood","England","77.9","281.5","81.69999999999999","294.5","17.65","297.5","20.1","303.5","overlapped_by (calculated average)","E08000035,E08000036"
"Mark Hendrick","489","Preston","Labour Co-operative","1461","2359","3420","http://sexymp.co.uk/mp/279.jpg","E14000885","65673","Preston","England","77.4","318","81","328","17.6","305","20.1","307","covered_by","E07000123"
"David Crausby","490","Bolton North East","Labour","1491","2307","3472","http://sexymp.co.uk/mp/129.jpg","E14000578","65646","Bolton North East","England","77.4","313","81.4","314","17.5","313","20.1","306","covered_by","E08000001"
"Kate Green","491","Stretford and Urmston","Labour","1324","25569","31284","http://sexymp.co.uk/mp/242.jpg","E14000979","65911","Stretford and Urmston","England","79.6","163","83.7","126","18.7","181","21.7","114","covered_by","E08000009"
"Linda Riordin","492","Halifax","Labour Co-operative","1413","23465","32274","http://sexymp.co.uk/mp/505.jpg","E14000723","65599","Halifax","England","77.5","308","82.2","267","17.5","311","20.7","253","covered_by","E08000033"
"Graham Stringer","493","Blackley and Broughton","Labour","1522","2202","3447","http://sexymp.co.uk/mp/568.jpg","E14000571","65583","Blackley and Broughton","England","75.44999999999999","343.5","80","343","16.25","343.5","19","342","overlapped_by (calculated average)","E08000003,E08000006"
"Lyn Brown","494","West Ham","Labour","1351","24809","31678","http://sexymp.co.uk/mp/75.jpg","E14001032","66058","West Ham","England","77.7","292","82.6","235","17.7","288","20.8","235","covered_by","E09000025"
"Oliver Colville","495","Plymouth, Sutton and Devonport","Conservative","1504","2176","3354","http://sexymp.co.uk/mp/122.jpg","E14000880","65737","Plymouth, Sutton and Devonport","England","78.3","252","82.1","271","18.1","242","20.5","264","covered_by","E06000026"
"Geraint Davies","496","Swansea West","Labour Co-operative","1444","2347","3373","http://sexymp.co.uk/mp/147.jpg","W07000047","66118","Swansea West","Wales","77.6","300","82.2","262","17.9","273","20.7","249","covered_by","W06000011"
"Patrick McClaughlin","497","Derbyshire Dales","Conservative","1515","2121","3309","http://sexymp.co.uk/mp/410.jpg","E14000664","65799","Derbyshire Dales","England","79.2","205","83.3","176","18.3","223","21","211","overlapped_by (calculated average)","E07000032"
"Chi Onwurah","498","Newcastle upon Tyne Central","Labour","1442","22550","32387","http://sexymp.co.uk/mp/463.jpg","E14000831","66055","Newcastle upon Tyne Central","England","77.5","307","81.4","315","17.3","321","19.9","311","covered_by","E08000021"
"Tim Farron","499","Westmorland and Lonsdale","Liberal Democrat","1388","2649","3580","http://sexymp.co.uk/mp/198.jpg","E14001037","65963","Westmorland and Lonsdale","England","80.9","63","83.4","156","19.6","53","21.5","148","covered_by","E07000031"
"Nicholas Soames","500","Mid Sussex","Conservative","1430","2424","3453","http://sexymp.co.uk/mp/554.jpg","E14000817","65999","Mid Sussex","England","81.9","14","84.2","84","19.8","35","21.6","132","covered_by","E07000228"
"Nicholas Brown","501","Newcastle upon Tyne East","Labour","1496","2426","3728","http://sexymp.co.uk/mp/76.jpg","E14000832","65594","Newcastle upon Tyne East","England","77.5","307","81.4","315","17.3","321","19.9","311","covered_by","E08000021"
"David Amess","502","Southend West","Conservative","1397","2303","3155","http://sexymp.co.uk/mp/13.jpg","E14000957","65876","Southend West","England","79.7","161","82.6","238","18.6","193","20.9","223","covered_by","E06000033"
"Ian Davidson","503","Glasgow South West","Labour Co-operative","1529","2237","3566","http://sexymp.co.uk/mp/145.jpg","S14000035","14431","Glasgow South West","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"Yvonne Fovargue","504","Makerfield","Labour","1333","24828","31473","http://sexymp.co.uk/mp/207.jpg","E14000805","65645","Makerfield","England","77.4","317","80.8","330","17.2","326","19.3","334","covered_by","E08000010"
"David Heath","505","Somerton and Frome","Liberal Democrat","1526","2339","3730","http://sexymp.co.uk/mp/275.jpg","E14000932","65812","Somerton and Frome","England","80.7","77","84.30000000000001","77","19.5","67","21.950000000000003","72.5","overlapped_by (calculated average)","E07000187,E07000189"
"Sharon Hodgeson","506","Washington and Sunderland West","Labour","1196","29486","30522","http://sexymp.co.uk/mp/290.jpg","E14001020","66049","Washington and Sunderland West","England","77","325","80.7","332","17.3","322","19.3","338","covered_by","E08000024"
"Stuart Bell","507","Middlesbrough","Labour","1715","1772","3392","http://sexymp.co.uk/mp/39.jpg","E14000819","65998","Middlesbrough","England","76.3","340","80.2","342","16.7","342","18.9","343","covered_by","E06000002"
"Peter Tapsel","508","Louth and Horncastle","Conservative","1509","2139","3354","http://sexymp.co.uk/mp/580.jpg","E14000798","65987","Louth and Horncastle","England","77.8","290","81.8","292","18","259","20.6","254","covered_by","E07000137"
"Tessa Jowell","509","Dulwich and West Norwood","Labour","1432","23200","33460","http://sexymp.co.uk/mp/331.jpg","E14000673","65808","Dulwich and West Norwood","England","78.1","263","83.05","193.5","17.95","257","21.35","161","overlapped_by (calculated average)","E09000022,E09000028"
"Cathy Jamieson","510","Kilmarnock and Loudoun","Labour Co-operative","1343","25257","32864","http://sexymp.co.uk/mp/316.jpg","S14000040","14436","Kilmarnock and Loudoun","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"David Blunkett","511","Sheffield, Brightside and Hillsborough","Labour","1466","2369","3591","http://sexymp.co.uk/mp/58.jpg","E14000921","65601","Sheffield, Brightside and Hillsborough","England","78.7","231","82.4","253","18","247","20.5","263","covered_by","E08000019"
"Mike Hancock","512","Portsmouth South","Liberal Democrat","1464","2311","3502","http://sexymp.co.uk/mp/260.jpg","E14000884","66014","Portsmouth South","England","78.2","264","82.6","234","17.6","297","20.8","241","covered_by","E06000044"
"Jonathan Evans","513","Cardiff North","Conservative","1433","2238","3288","http://sexymp.co.uk/mp/192.jpg","W07000051","66120","Cardiff North","Wales","78.2","259","82.7","233","17.8","276","21","204","covered_by","W06000015"
"Angela Eagle","514","Wallasey","Labour","1461","21611","32932","http://sexymp.co.uk/mp/177.jpg","E14001010","65635","Wallasey","England","77.9","279","81.9","288","18","253","20.3","296","covered_by","E08000015"
"Maria Eagle","515","Garston and Halewood","Labour","1404","22406","31930","http://sexymp.co.uk/mp/178.jpg","E14000708","65900","Garston and Halewood","England","76.35","337.5","80.45","337","16.9","333","19.25","337","overlapped_by (calculated average)","E08000011,E08000012"
"Gerald Howarth","516","Aldershot","Conservative","1483","2103","3279","http://sexymp.co.uk/mp/301.jpg","E14000530","65730","Aldershot","England","82.9","2","85.6","9","20.6","5","22.9","14","overlapped_by (calculated average)","E07000089"
"Angela Smith","517","Penistone and Stocksbridge","Labour","1448","21717","32716","http://sexymp.co.uk/mp/547.jpg","E14000876","66002","Penistone and Stocksbridge","England","78.25","259.5","81.95","282","17.8","272.5","20.2","290","overlapped_by (calculated average)","E08000016,E08000019"
"Chris Williamson","518","Derby North","Labour","1514","2196","3578","http://sexymp.co.uk/mp/630.jpg","E14000662","66070","Derby North","England","78.6","238","82.8","219","18.3","222","21.3","170","covered_by","E06000015"
"David Wright","519","Telford","Labour","1467","2349","3637","http://sexymp.co.uk/mp/643.jpg","E14000989","65992","Telford","England","77.9","285","81.6","305","17.7","285","20.2","302","covered_by","E06000020"
"Brian Binley","520","Northampton South","Conservative","1558","2051","3506","http://sexymp.co.uk/mp/50.jpg","E14000862","65910","Northampton South","England","77.4","312","81.8","295","17.6","294","20.3","289","covered_by","E07000154"
"Martin McGuinness","521","Mid Ulster","Sinn Fein","1528","2184","3648","http://sexymp.co.uk/mp/405.jpg","N06000010","66133","Mid Ulster","Northern Ireland","0","0","0","0","0","0","0","0","no match (Northern Ireland unavailable)",""
"Angie Bray","522","Ealing Central and Acton","Conservative","1407","22756","33255","http://sexymp.co.uk/mp/67.jpg","E14000674","65755","Ealing Central and Acton","England","79.2","204","84.2","88","18.9","153","21.7","111","covered_by","E09000009"
"Pat McFadden","523","Wolverhampton South East","Labour","1482","2243","3584","http://sexymp.co.uk/mp/402.jpg","E14001050","65593","Wolverhampton South East","England","78.15","269","82.35","247","18.049999999999997","249.5","20.75","231.5","overlapped_by (calculated average)","E08000027,E08000031"
"Alan Haselhurst","524","Saffron Walden","Conservative","1540","2018","3441","http://sexymp.co.uk/mp/270.jpg","E14000910","65654","Saffron Walden","England","80.7","71","84.3","80","19.5","71","21.9","90","overlapped_by (calculated average)","E07000070"
"Mark Hunter","525","Cheadle","Liberal Democrat","1370","2301","3264","http://sexymp.co.uk/mp/308.jpg","E14000627","65727","Cheadle","England","79.8","154","83.1","189","19.1","131","21.3","162","covered_by","E08000007"
"Ann Coffey","526","Stockport","Labour","1350","22977","31899","http://sexymp.co.uk/mp/119.jpg","E14000969","65606","Stockport","England","79.8","154","83.1","189","19.1","131","21.3","162","covered_by","E08000007"
"Ann Clwyd","527","Cynon Valley","Labour","1351","22932","32034","http://sexymp.co.uk/mp/117.jpg","W07000070","66105","Cynon Valley","Wales","76.5","335.5","81.1","323","17.05","331","19.700000000000003","324","overlapped_by (calculated average)","W06000012,W06000016"
"Vernon Coaker","528","Gedling","Labour","1477","2255","3652","http://sexymp.co.uk/mp/118.jpg","E14000710","65551","Gedling","England","80.5","93","83.1","193","18.8","170","20.9","220","covered_by","E07000173"
"Julian Lewis","529","New Forest East","Conservative","1440","2237","3498","http://sexymp.co.uk/mp/364.jpg","E14000827","65556","New Forest East","England","81.9","15","85.2","20","20.3","11","22.8","16","covered_by","E07000091"
"Elfyn Llwyd","530","Dwyfor Meirionnydd","Plaid Cymru","1477","2245","3653","http://sexymp.co.uk/mp/370.jpg","W07000061","66096","Dwyfor Meirionnydd","Wales","78.8","223","83.1","191","18.3","224","21.4","154","covered_by","W06000002"
"Richard Burden","531","Birmingham, Northfield","Labour","1509","2071","3507","http://sexymp.co.uk/mp/84.jpg","E14000565","65966","Birmingham, Northfield","England","77.6","303","82.1","276","17.8","275","20.6","255","covered_by","E08000025"
"Andrew Love","532","Edmonton","Labour Co-operative","1460","2181","3515","http://sexymp.co.uk/mp/375.jpg","E14000687","65570","Edmonton","England","80.5","89","84","102","19.4","80","21.8","97","covered_by","E09000010"
"Geoffrey Clifton-Brown","533","The Cotswolds","Conservative","1357","2201","3163","http://sexymp.co.uk/mp/116.jpg","E14000991","65789","The Cotswolds","England","80.5","92","83.5","143","19.3","100","21.1","190","overlapped_by (calculated average)","E07000082"
"Stephen Timms","534","East Ham","Labour","1555","2151","3854","http://sexymp.co.uk/mp/585.jpg","E14000679","65573","East Ham","England","77.7","292","82.6","235","17.7","288","20.8","235","covered_by","E09000025"
"Mike Weir","535","Angus","Scottish National Party","1445","2220","3541","http://sexymp.co.uk/mp/615.jpg","S14000004","14401","Angus","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"John Bercow","536","Buckingham","Bi-Curious","1296","2653","3546","http://sexymp.co.uk/mp/44.jpg","E14000608","65909","Buckingham","England","80.6","93","84.05000000000001","96","19.299999999999997","101.5","21.9","85","overlapped_by (calculated average)","E07000004,E07000007"
"Virendra Sharma","537","Ealing, Southall","Labour","1565","2101","3826","http://sexymp.co.uk/mp/533.jpg","E14000676","65794","Ealing, Southall","England","79.2","204","84.2","88","18.9","153","21.7","111","covered_by","E09000009"
"Paul Uppal","538","Wolverhampton South West","Conservative","1396","2158","3273","http://sexymp.co.uk/mp/597.jpg","E14001051","65948","Wolverhampton South West","England","77.4","316","81.7","299","17.7","284","20.3","283","covered_by","E08000031"
"David Evennett","539","Bexleyheath and Crayford","Conservative","1466","2009","3306","http://sexymp.co.uk/mp/194.jpg","E14000558","65611","Bexleyheath and Crayford","England","80.3","110","84.4","75","19","140","21.8","94","covered_by","E09000004"
"Norman Lamb","540","North Norfolk","Liberal Democrat","1445","2145","3447","http://sexymp.co.uk/mp/345.jpg","E14000848","65872","North Norfolk","England","80.5","94","85","25","19.6","66","22.5","28","covered_by","E07000147"
"Paul Flynn","541","Newport West","Labour","1520","2176","3816","http://sexymp.co.uk/mp/205.jpg","W07000056","66099","Newport West","Wales","77.75","295","82.1","273.5","17.5","306.5","20.299999999999997","286.5","overlapped_by (calculated average)","W06000020,W06000022"
"Richard Harrington","542","Watford","Conservative","1440","2105","3386","http://sexymp.co.uk/mp/265.jpg","E14001021","65626","Watford","England","81","63","84.9","35.5","19.299999999999997","94","22.450000000000003","37","overlapped_by (calculated average)","E07000100,E07000102"
"Frank Roy","543","Motherwell and Wishaw","Labour","1494","2160","3684","http://sexymp.co.uk/mp/516.jpg","S14000047","14443","Motherwell and Wishaw","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"Gordon Brown","544","Kirkcaldy and Cowdenbeath","Labour","1256","3126","4007","http://sexymp.co.uk/mp/74.jpg","S14000041","14437","Kirkcaldy and Cowdenbeath","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"Wayne David","545","Caerphilly","Labour","1582","2035","3834","http://sexymp.co.uk/mp/144.jpg","W07000076","66106","Caerphilly","Wales","77.6","299","81.5","309","17.3","319","19.6","324","covered_by","W06000018"
"Guto Bebb","546","Aberconwy","Conservative","1430","2208","3552","http://sexymp.co.uk/mp/35.jpg","W07000058","66085","Aberconwy","Wales","79","217","82.6","239","18.9","159","21.3","167","covered_by","W06000003"
"Jim Dobbin","547","Heywood and Middleton","Labour Co-operative","1519","2095","3740","http://sexymp.co.uk/mp/156.jpg","E14000747","65814","Heywood and Middleton","England","76.8","329","80.8","331","17.4","315","19.8","319","covered_by","E08000005"
"Keith Vaz","548","Leicester East","Labour","1440","2483","4079","http://sexymp.co.uk/mp/600.jpg","E14000782","65807","Leicester East","England","77","326","81.8","293","17.3","320","20.3","292","covered_by","E06000016"
"Eric Pickles","549","Brentwood and Ongar","Conservative","1447","2208","3671","http://sexymp.co.uk/mp/483.jpg","E14000594","65685","Brentwood and Ongar","England","80.2","114","83.8","123","19.3","103","21.5","143","overlapped_by (calculated average)","E07000072"
"Steve Webb","550","Thornbury and Yate","Liberal Democrat","1509","2113","3756","http://sexymp.co.uk/mp/614.jpg","E14000994","65905","Thornbury and Yate","England","81","52","84.6","48","19.6","60","21.8","93","covered_by","E06000025"
"Karen Buck","551","Westminster North","Labour","1313","22470","31895","http://sexymp.co.uk/mp/82.jpg","E14001036","65851","Westminster North","England","81.1","45","85.1","23","20.6","7","23","13","covered_by","E09000033"
"Nia Griffith","552","Llanelli","Labour","1416","2217","3574","http://sexymp.co.uk/mp/246.jpg","W07000045","66117","Llanelli","Wales","78.5","241","82.6","236","18.2","232","20.4","279","covered_by","W06000010"
"Caroline Lucas","553","Brighton, Pavilion","Green Party","1301","25202","35470","http://sexymp.co.uk/mp/376.jpg","E14000598","65787","Brighton, Pavilion","England","78.7","235","83","194","18.3","218","21.3","168","covered_by","E06000043"
"Nick Raynsford","554","Greenwich and Woolwich","Labour","1472","2112","3650","http://sexymp.co.uk/mp/494.jpg","E14000718","65837","Greenwich and Woolwich","England","78.5","247","82.2","266","17.6","304","20.5","267","covered_by","E09000011"
"Jim Dowd","555","Lewisham West and Penge","Labour","1491","2049","3622","http://sexymp.co.uk/mp/166.jpg","E14000788","65616","Lewisham West and Penge","England","79.6","154.5","83.55","146","18.700000000000003","172.5","21.4","151","overlapped_by (calculated average)","E09000023,E09000006"
"Heather Wheeler","556","South Derbyshire","Conservative","1519","20813","37838","http://sexymp.co.uk/mp/617.jpg","E14000935","65762","South Derbyshire","England","79.4","182","83.3","173","18","258","20.9","224","covered_by","E07000039"
"Ann McKechin","557","Glasgow North","Labour","1305","22463","32067","http://sexymp.co.uk/mp/408.jpg","S14000031","14427","Glasgow North","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"Alan Meale","558","Mansfield","Labour","1556","1963","3715","http://sexymp.co.uk/mp/414.jpg","E14000810","65647","Mansfield","England","78.3","255","82.1","277","17.7","286","20.3","282","covered_by","E07000174"
"Madeleine Moon","559","Bridgend","Labour","1335","21915","32490","http://sexymp.co.uk/mp/428.jpg","W07000073","66095","Bridgend","Wales","77.73333333333333","274.6666666666667","81.73333333333333","273","17.733333333333334","275.3333333333333","20.400000000000002","249.66666666666666","overlapped_by (calculated average)","W06000012,W06000013,W06000014"
"Richard Shepherd","560","Aldridge-Brownhills","Conservative","1415","2124","3467","http://sexymp.co.uk/mp/536.jpg","E14000531","65773","Aldridge-Brownhills","England","77.9","281","82.3","255","18.1","240","20.9","225","covered_by","E08000030"
"Dan Rogerson","561","North Cornwall","Liberal Democrat","1408","2164","3521","http://sexymp.co.uk/mp/513.jpg","E14000837","65602","North Cornwall","England","79.5","179","83.5","146","19","143","21.3","160","covered_by","E06000052"
"David Tredinnick","562","Bosworth","Conservative","1436","2043","3428","http://sexymp.co.uk/mp/588.jpg","E14000583","66071","Bosworth","England","80.2","115","84.5","60","18.6","189","22","62","covered_by","E07000132"
"Sammy Wilson","563","East Antrim","Democratic Unionist","1550","2012","3805","http://sexymp.co.uk/mp/635.jpg","N06000005","66128","East Antrim","Northern Ireland","0","0","0","0","0","0","0","0","no match (Northern Ireland unavailable)",""
"Martin Caton","564","Gower","Labour","1479","2042","3604","http://sexymp.co.uk/mp/106.jpg","W07000046","66083","Gower","Wales","77.1","316.5","81.7","290.5","17.5","300.5","20.25","285","overlapped_by (calculated average)","W06000011,W06000012"
"Ian Mearns","565","Gateshead","Labour","1532","1973","3676","http://sexymp.co.uk/mp/415.jpg","E14000709","65870","Gateshead","England","77.2","320","81.3","316","17.6","296","19.5","329","covered_by","E08000020"
"Tony Cunningham","566","Workington","Labour","1504","2057","3746","http://sexymp.co.uk/mp/138.jpg","E14001053","65625","Workington","England","78.2","262","81.9","287","17.9","267","20.3","284","covered_by","E07000026"
"Jim Shannon","567","Strangford","Democratic Unionist","1608","1986","4006","http://sexymp.co.uk/mp/530.jpg","N06000016","66139","Strangford","Northern Ireland","0","0","0","0","0","0","0","0","no match (Northern Ireland unavailable)",""
"Joan Walley","568","Stoke-on-Trent North","Labour","1315","22037","32450","http://sexymp.co.uk/mp/607.jpg","E14000973","65783","Stoke-on-Trent North","England","77.80000000000001","276.5","81.4","297","17.799999999999997","269","20.15","296","overlapped_by (calculated average)","E06000021,E07000195"
"Andrew Miller","569","Ellesmere Port and Neston","Labour","1563","2066","4014","http://sexymp.co.uk/mp/422.jpg","E14000688","65991","Ellesmere Port and Neston","England","79.2","200","82.8","215","18.6","198","20.8","240","covered_by","E06000050"
"Chris Ruane","570","Vale of Clwyd","Labour","1472","2060","3651","http://sexymp.co.uk/mp/518.jpg","W07000060","66116","Vale of Clwyd","Wales","78.3","250","81.2","321","18.1","239","20","308","covered_by","W06000004"
"Marsha Singh","571","Bradford West","Labour","1469","2154","3800","http://sexymp.co.uk/mp/542.jpg","E14000589","66036","Bradford West","England","77.5","310","81.5","310","17.6","301","20.2","303","covered_by","E08000032"
"Naomi Long","572","Belfast East","Alliance","1352","22175","34362","http://sexymp.co.uk/mp/371.jpg","N06000001","66124","Belfast East","Northern Ireland","0","0","0","0","0","0","0","0","no match (Northern Ireland unavailable)",""
"Michael Meacher","573","Oldham West and Royton","Labour","1491","2123","3855","http://sexymp.co.uk/mp/413.jpg","E14000871","66022","Oldham West and Royton","England","77.1","322","81.1","323","17.1","330","19.8","320","covered_by","E08000004"
"Gordon Banks","574","Ochil and South Perthshire","Labour","1453","2114","3692","http://sexymp.co.uk/mp/28.jpg","S14000050","14447","Ochil and South Perthshire","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"Alan Whitehead","575","Southampton, Test","Labour","1565","1959","3837","http://sexymp.co.uk/mp/620.jpg","E14000956","65580","Southampton, Test","England","78.5","242","82.7","225","18.3","227","21","200","covered_by","E06000045"
"Denis MackShane","576","Rotherham","Labour","1451","2227","3896","http://sexymp.co.uk/mp/382.jpg","E14000904","66029","Rotherham","England","78","277","81.6","302","17.5","310","20.2","300","covered_by","E08000018"
"Nigel Mills","577","Amber Valley","Conservative","1446","1986","3451","http://sexymp.co.uk/mp/424.jpg","E14000533","65809","Amber Valley","England","79.2","205","83.3","176","18.3","223","21","211","covered_by","E07000032"
"Meg Munn","578","Sheffield, Heeley","Labour Co-operative","1342","21607","33343","http://sexymp.co.uk/mp/443.jpg","E14000923","65549","Sheffield, Heeley","England","78.7","231","82.4","253","18","247","20.5","263","covered_by","E08000019"
"George Howarth","579","Knowsley","Labour","1474","2365","4258","http://sexymp.co.uk/mp/300.jpg","E14000775","65869","Knowsley","England","76.6","334","80.7","333","17.2","323","19.3","333","covered_by","E08000011"
"Stephen Pound","580","Ealing North","Labour","1467","2112","3783","http://sexymp.co.uk/mp/486.jpg","E14000675","65701","Ealing North","England","79.2","204","84.2","88","18.9","153","21.7","111","covered_by","E09000009"
"Adrian Sanders","581","Torbay","Liberal Democrat","1359","2160","3418","http://sexymp.co.uk/mp/524.jpg","E14000999","65692","Torbay","England","79.1","207","82.4","250","19.1","127","21","202","covered_by","E06000027"
"David Heyes","582","Ashton-under-Lyne","Labour","1574","1924","3856","http://sexymp.co.uk/mp/284.jpg","E14000537","66056","Ashton-under-Lyne","England","76.69999999999999","330.5","80.85","328.5","17.05","333","19.450000000000003","331","overlapped_by (calculated average)","E08000004,E08000008"
"Grahame Morris","583","Easington","Labour","1585","1885","3823","http://sexymp.co.uk/mp/436.jpg","E14000677","65823","Easington","England","77.9","280","81.5","306","17.7","289","19.9","318","covered_by","E06000047"
"Mark Lazarowicz","584","Edinburgh North and Leith","Labour Co-operative","1549","1979","3900","http://sexymp.co.uk/mp/352.jpg","S14000023","14420","Edinburgh North and Leith","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"Menzies Campbell","585","North East Fife","Liberal Democrat","1421","2270","3939","http://sexymp.co.uk/mp/100.jpg","S14000049","14446","North East Fife","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"Malcom Rifkind","586","Kensington","Conservative","1407","1959","3339","http://sexymp.co.uk/mp/504.jpg","E14000768","65939","Kensington","England","82.1","6","85.8","8","20.8","3","23.2","10","covered_by","E09000020"
"Bill Esterson","587","Sefton Central","Labour","1436","2175","3839","http://sexymp.co.uk/mp/188.jpg","E14000916","65706","Sefton Central","England","77.5","306","82.8","220","17.8","277","21.2","178","covered_by","E08000014"
"Bob Blackman","588","Harrow East","Conservative","1586","2551","5254","http://sexymp.co.uk/mp/52.jpg","E14000731","65650","Harrow East","England","82","8","85.6","10","20.9","1","23.4","4","covered_by","E09000015"
"George Young","589","North West Hampshire","Conservative","1504","1975","3756","http://sexymp.co.uk/mp/648.jpg","E14000857","65894","North West Hampshire","England","80.8","68","83.8","119","19.450000000000003","78","21.3","164.5","overlapped_by (calculated average)","E07000084,E07000093"
"Gordon Henderson","590","Sittingbourne and Sheppey","Conservative","1421","1901","3361","http://sexymp.co.uk/mp/278.jpg","E14000927","65610","Sittingbourne and Sheppey","England","79.3","193","82.7","226","18.4","217","20.8","243","covered_by","E07000113"
"Hywel Francis","591","Aberavon","Labour","1527","2006","3976","http://sexymp.co.uk/mp/209.jpg","W07000049","66101","Aberavon","Wales","76.6","333","81.2","319","17.1","328","19.8","321","covered_by","W06000012"
"Patrick Mercer","592","Newark","Conservative","1423","1969","3537","http://sexymp.co.uk/mp/417.jpg","E14000829","65696","Newark","England","79.6","164.66666666666666","83.06666666666668","190.33333333333334","18.466666666666665","200.66666666666666","21.066666666666666","194.66666666666666","overlapped_by (calculated average)","E07000171,E07000175,E07000176"
"Alistair Burt","593","North East Bedfordshire","Conservative","1442","1981","3626","http://sexymp.co.uk/mp/91.jpg","E14000841","65855","North East Bedfordshire","England","79.9","143","83.55","142.5","19.1","120","21.55","135.5","overlapped_by (calculated average)","E06000055,E06000056"
"Michael Fabricant","594","Lichfield","Conservative","1317","2077","3305","http://sexymp.co.uk/mp/195.jpg","E14000791","66046","Lichfield","England","79.2","196","82.9","211.5","18.4","216","20.85","227.5","overlapped_by (calculated average)","E07000193,E07000194"
"Ian Lucas","595","Wrexham","Labour","1416","2049","3657","http://sexymp.co.uk/mp/377.jpg","W07000044","66113","Wrexham","Wales","78.2","256","82","280","18","248","20.3","285","covered_by","W06000006"
"John Robertson","596","Glasgow North West","Labour","1531","2032","4106","http://sexymp.co.uk/mp/510.jpg","S14000033","14429","Glasgow North West","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"Richard Bacon","597","South Norfolk","Conservative","1398","1990","3506","http://sexymp.co.uk/mp/19.jpg","E14000941","65666","South Norfolk","England","81.3","39","84.3","78","20.2","15","22.2","47","covered_by","E07000149"
"Roger Godsiff","598","Birmingham, Hall Green","Labour","1477","2047","3941","http://sexymp.co.uk/mp/230.jpg","E14000562","65597","Birmingham, Hall Green","England","77.6","303","82.1","276","17.8","275","20.6","255","covered_by","E08000025"
"Nick Harvey","599","North Devon","Liberal Democrat","1467","1924","3666","http://sexymp.co.uk/mp/269.jpg","E14000838","65658","North Devon","England","79.7","162","83.4","166","18.9","151","21.5","150","covered_by","E07000043"
"Alan Beith","600","Berwick-upon-Tweed","Liberal Democrat","1538","1898","3880","http://sexymp.co.uk/mp/38.jpg","E14000554","65726","Berwick-upon-Tweed","England","78.8","224","82.5","246","18.4","210","20.5","262","covered_by","E06000048"
